Season,Matchday,HomeTeam,AwayTeam,HomePos,AwayPos,HW,HD,HL,HGF,HGA,HGD,HPoints,AW,AD,AL,AGF,AGA,AGD,APoints,FTR
2038304,15,west,liv,13,5,3,4,7,16,22,-6,13,7,4,3,22,16,6,25,a
2038304,15,mre,bou,9,11,5,4,5,13,15,-2,19,3,5,6,14,18,-4,14,d
2038304,15,kiev,sou,2,15,8,4,2,24,11,13,28,2,3,9,7,25,-18,9,a
2038304,15,bur,wol,12,8,4,2,8,9,17,-8,14,6,4,4,19,15,4,22,d
2038304,15,eve,mbl,7,4,7,2,5,16,10,6,23,8,2,4,34,20,14,26,h
2038304,15,new,wat,16,10,1,5,8,11,18,-7,8,5,0,9,16,26,-10,15,a
2038304,16,cry,liv,14,4,2,6,7,15,28,-13,12,8,4,3,25,17,8,28,a
2038304,16,mre,sou,9,15,5,5,5,13,15,-2,20,3,3,9,9,25,-16,12,d
2038304,16,new,bou,16,11,1,5,9,11,19,-8,8,3,6,6,14,18,-4,15,d
2038304,16,kiev,che,3,2,8,4,3,24,13,11,28,9,2,4,28,21,7,29,a
2038304,16,eve,tot,7,5,8,2,5,20,12,8,26,8,3,4,25,19,6,27,a
2038304,16,mbl,bur,6,12,8,2,5,36,24,12,26,4,3,8,10,18,-8,15,h
2038304,16,lond,wol,1,8,8,6,1,25,13,12,30,6,5,4,20,16,4,23,a
2038304,16,west,wat,13,10,3,4,8,17,25,-8,13,6,0,9,17,26,-9,18,d
2038304,17,wol,kiev,8,6,7,5,4,21,16,5,26,8,4,4,24,15,9,28,h
2038304,17,tot,mbl,4,5,9,3,4,28,20,8,30,9,2,5,38,24,14,29,h
2038304,17,sou,new,14,16,3,4,9,10,26,-16,13,1,6,9,12,20,-8,9,a
2038304,17,wat,cry,10,15,6,1,9,17,26,-9,19,2,6,8,16,31,-15,12,a
2038304,17,bur,lond,12,3,4,3,9,10,20,-10,15,8,6,2,25,14,11,30,a
2038304,17,liv,eve,2,7,9,4,3,28,18,10,31,8,2,6,21,15,6,26,h
2038304,17,bou,west,11,13,3,7,6,15,19,-4,16,3,5,8,17,25,-8,14,h
2038304,17,che,mre,1,9,10,2,4,30,21,9,32,5,6,5,14,16,-2,21,h
2038304,18,west,sou,14,15,3,5,9,17,27,-10,14,3,4,10,10,29,-19,13,a
2038304,18,mbl,lond,5,3,9,2,6,40,27,13,29,9,6,2,27,15,12,33,h
2038304,18,kiev,bur,7,12,8,4,5,24,20,4,28,4,3,10,11,22,-11,15,h
2038304,18,tot,liv,4,2,10,3,4,31,22,9,33,10,4,3,32,19,13,34,h
2038304,18,mre,wol,9,6,5,6,6,15,18,-3,21,8,5,4,26,16,10,29,d
2038304,18,eve,wat,8,11,8,2,7,22,19,3,26,6,1,10,17,27,-10,19,d
2038304,18,new,che,16,1,2,6,9,15,20,-5,12,11,2,4,32,22,10,35,a
2038304,18,cry,bou,13,10,3,6,8,17,31,-14,15,4,7,6,17,19,-2,19,a
2038304,19,sou,cry,12,14,4,4,10,12,30,-18,16,3,6,9,18,34,-16,15,h
2038304,19,wat,tot,11,2,6,2,10,17,27,-10,20,11,3,4,35,23,12,36,d
2038304,19,bou,eve,9,8,5,7,6,20,20,0,22,8,3,7,22,19,3,27,h
2038304,19,lond,kiev,4,6,9,6,3,29,18,11,33,9,4,5,26,20,6,31,d
2038304,19,che,west,1,15,12,2,4,34,22,12,38,3,5,10,18,29,-11,14,h
2038304,19,liv,mbl,3,5,10,4,4,33,23,10,34,10,2,6,43,29,14,32,d
2038304,19,bur,mre,13,10,4,3,11,11,24,-13,15,5,7,6,18,21,-3,22,d
2038304,19,wol,new,7,16,8,6,4,29,19,10,30,2,6,10,15,22,-7,12,h
2038304,20,mre,lond,10,4,5,8,6,18,21,-3,23,9,7,3,30,19,11,34,h
2038304,20,new,bur,16,13,2,6,11,15,24,-9,12,4,4,11,11,24,-13,16,a
2038304,20,mbl,kiev,5,7,10,3,6,44,30,14,33,9,5,5,27,21,6,32,h
2038304,20,west,wol,15,6,3,5,11,18,32,-14,14,9,6,4,31,19,12,33,d
2038304,20,tot,bou,2,9,11,4,4,36,24,12,37,6,7,6,23,21,2,25,h
2038304,20,cry,che,14,1,3,6,10,19,36,-17,15,13,2,4,37,22,15,41,d
2038304,20,liv,wat,3,11,10,5,4,34,24,10,35,6,3,10,18,28,-10,21,h
2038304,20,eve,sou,8,12,8,3,8,23,22,1,27,5,4,10,14,31,-17,19,h
2038304,21,bou,liv,10,3,6,7,7,24,23,1,25,11,5,4,38,24,14,38,a
2038304,21,lond,new,6,16,9,7,4,30,20,10,34,2,6,12,15,26,-11,12,h
2038304,21,wat,mbl,11,4,6,3,11,18,32,-14,21,11,3,6,49,31,18,36,a
2038304,21,sou,tot,13,2,5,4,11,15,35,-20,19,12,4,4,38,25,13,40,h
2038304,21,wol,cry,5,14,9,7,4,31,19,12,34,3,7,10,19,36,-17,16,h
2038304,21,kiev,mre,7,9,9,5,6,28,26,2,32,6,8,6,19,21,-2,26,d
2038304,21,che,eve,1,8,13,3,4,37,22,15,42,9,3,8,27,23,4,30,h
2038304,21,bur,west,12,15,5,4,11,13,24,-11,19,3,6,11,18,32,-14,15,h
2038304,22,mbl,mre,4,9,12,3,6,50,31,19,39,6,9,6,20,22,-2,27,d
2038304,22,west,lond,15,6,3,6,12,18,34,-16,15,10,7,4,32,20,12,37,a
2038304,22,liv,sou,2,12,12,5,4,40,25,15,41,6,4,11,19,36,-17,22,h
2038304,22,wat,bou,13,10,6,3,12,18,33,-15,21,6,7,8,25,25,0,25,a
2038304,22,cry,bur,14,11,3,7,11,19,39,-20,16,6,4,11,15,24,-9,22,a
2038304,22,new,kiev,16,7,2,6,13,15,28,-13,12,9,6,6,29,27,2,33,a
2038304,22,eve,wol,8,5,9,3,9,28,28,0,30,10,7,4,34,19,15,37,h
2038304,22,tot,che,3,1,12,4,5,39,29,10,40,14,3,4,42,23,19,45,a
2038304,23,bou,mbl,9,3,7,7,8,28,27,1,28,12,4,6,51,32,19,40,h
2038304,23,wol,tot,6,5,10,7,5,34,20,14,37,12,4,6,39,31,8,40,a
2038304,23,che,liv,1,2,15,3,4,44,23,21,48,13,5,4,42,26,16,44,h
2038304,23,mre,new,10,16,6,10,6,21,23,-2,28,2,6,14,16,30,-14,12,h
2038304,23,kiev,west,7,15,10,6,6,31,28,3,36,3,6,13,19,36,-17,15,h
2038304,23,bur,eve,11,8,7,4,11,17,25,-8,25,10,3,9,29,28,1,33,h
2038304,23,sou,wat,12,13,6,4,12,20,38,-18,22,6,3,13,20,36,-16,21,a
2038304,23,lond,cry,4,14,11,7,4,34,21,13,40,3,7,12,20,41,-21,16,h
2038304,24,cry,kiev,14,6,3,7,13,20,45,-25,16,11,6,6,32,28,4,39,d
2038304,24,tot,bur,4,11,13,4,6,40,31,9,43,8,4,11,19,25,-6,28,d
2038304,24,west,mre,15,10,3,6,14,19,37,-18,15,7,10,6,23,24,-1,31,h
2038304,24,mbl,new,5,16,12,4,7,52,36,16,40,2,6,15,17,32,-15,12,h
2038304,24,bou,sou,9,13,8,7,8,32,28,4,31,6,4,13,22,41,-19,22,h
2038304,24,eve,lond,8,3,10,3,10,29,30,-1,33,12,7,4,38,21,17,43,a
2038304,24,wat,che,12,1,7,3,13,23,38,-15,24,16,3,4,47,25,22,51,d
2038304,24,liv,wol,2,7,13,5,5,44,29,15,44,10,7,6,34,21,13,37,d
2038304,25,che,bou,1,8,16,4,4,48,26,22,52,9,7,8,33,28,5,34,h
2038304,25,wol,wat,7,12,10,8,6,35,22,13,38,7,4,13,24,39,-15,25,h
2038304,25,new,west,16,14,2,6,16,17,37,-20,12,4,6,14,21,38,-17,18,h
2038304,25,kiev,eve,6,9,11,7,6,32,28,4,40,10,3,11,30,33,-3,33,h
2038304,25,lond,tot,2,4,13,7,4,41,22,19,46,13,5,6,41,32,9,44,d
2038304,25,sou,mbl,13,5,6,4,14,22,42,-20,22,13,4,7,57,36,21,43,d
2038304,25,mre,cry,10,15,7,10,7,24,26,-2,31,3,8,13,20,45,-25,17,a
2038304,25,bur,liv,11,3,8,5,11,20,26,-6,29,13,6,5,45,30,15,45,a
2038304,26,wat,bur,12,11,7,4,14,24,40,-16,25,8,5,12,20,27,-7,29,h
2038304,26,liv,lond,2,3,14,6,5,46,30,16,48,13,8,4,42,23,19,47,a
2038304,26,bou,wol,8,7,9,7,9,34,31,3,34,11,8,6,36,22,14,41,a
2038304,26,mbl,west,5,15,13,5,7,58,37,21,44,4,6,15,23,41,-18,18,h
2038304,26,eve,mre,9,10,10,3,12,31,35,-4,33,7,10,8,25,28,-3,31,h
2038304,26,cry,new,14,16,4,8,13,22,46,-24,20,3,6,16,20,39,-19,15,d
2038304,26,sou,che,13,1,6,5,14,23,43,-20,23,17,4,4,51,27,24,55,d
2038304,26,tot,kiev,4,6,13,6,6,42,33,9,45,12,7,6,34,29,5,43,d
2038304,27,wol,sou,6,13,12,8,6,37,22,15,44,6,6,14,24,44,-20,24,a
2038304,27,west,cry,15,14,4,6,16,23,42,-19,18,4,9,13,23,47,-24,21,a
2038304,27,new,eve,16,8,3,7,16,21,40,-19,16,11,3,12,33,36,-3,36,d
2038304,27,lond,wat,2,12,14,8,4,43,23,20,50,8,4,14,25,40,-15,28,h
2038304,27,bur,bou,11,9,8,5,13,20,28,-8,29,9,7,10,34,32,2,34,a
2038304,27,kiev,liv,7,3,12,8,6,35,30,5,44,14,6,6,46,31,15,48,a
2038304,27,che,mbl,1,4,17,5,4,52,28,24,56,14,5,7,59,37,22,47,d
2038304,27,mre,tot,10,5,7,10,9,26,30,-4,31,13,7,6,43,34,9,46,a
2038304,28,sou,bur,13,11,7,6,14,25,44,-19,27,8,5,14,20,30,-10,29,a
2038304,28,tot,new,4,16,14,7,6,47,35,12,49,3,8,16,21,40,-19,17,d
2038304,28,wat,kiev,12,7,8,4,15,26,42,-16,28,12,8,7,36,31,5,44,d
2038304,28,mbl,cry,5,14,14,6,7,59,37,22,48,5,9,13,24,47,-23,24,h
2038304,28,che,wol,1,6,17,6,4,52,28,24,57,12,8,7,37,23,14,44,d
2038304,28,liv,mre,3,10,15,6,6,48,32,16,51,7,10,10,27,34,-7,31,d
2038304,28,eve,west,9,15,11,4,12,33,36,-3,37,4,6,17,23,43,-20,18,h
2038304,28,bou,lond,8,2,10,7,10,36,32,4,37,15,8,4,45,24,21,53,h
2038304,29,mre,wat,10,12,7,11,10,29,36,-7,32,8,5,15,27,43,-16,29,h
2038304,29,west,tot,16,4,4,6,18,24,45,-21,18,14,8,6,47,35,12,50,h
2038304,29,lond,sou,2,13,15,8,5,45,25,20,53,7,6,15,25,44,-19,27,a
2038304,29,wol,mbl,6,5,12,9,7,38,24,14,45,15,6,7,60,37,23,51,d
2038304,29,cry,eve,14,9,5,9,14,24,48,-24,24,12,4,12,35,37,-2,40,a
2038304,29,new,liv,15,3,3,9,16,21,40,-19,18,15,7,6,50,34,16,52,a
2038304,29,bur,che,11,1,9,5,14,21,30,-9,32,17,7,4,53,29,24,58,a
2038304,29,kiev,bou,7,8,12,9,7,37,32,5,45,11,7,10,37,32,5,40,d
2038304,30,tot,cry,5,14,14,8,7,47,37,10,50,5,9,15,25,51,-26,24,h
2038304,30,che,lond,1,3,18,7,4,54,29,25,61,15,8,6,46,28,18,53,h
2038304,30,liv,west,2,15,16,7,6,51,34,17,55,5,6,18,26,45,-19,21,d
2038304,30,bou,mre,9,10,11,8,10,38,33,5,41,8,11,10,30,36,-6,35,d
2038304,30,sou,kiev,12,7,8,6,15,28,45,-17,30,12,10,7,38,33,5,46,d
2038304,30,wol,bur,6,11,12,10,7,39,25,14,46,9,5,15,21,31,-10,32,d
2038304,30,mbl,eve,4,8,15,7,7,61,38,23,52,13,4,12,38,38,0,43,a
2038304,30,wat,new,13,16,8,5,16,27,44,-17,29,3,9,17,21,41,-20,18,a
2038362,1,lond,sou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,mre,wat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,kiev,eve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,cry,west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
2038362,1,new,bur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,liv,tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,bou,wol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038362,1,che,mbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
2038362,2,west,bou,9,2,0,1,0,1,1,0,1,1,0,0,4,1,3,3,d
2038362,2,tot,new,10,3,0,0,1,1,2,-1,0,1,0,0,3,1,2,3,h
2038362,2,eve,mre,12,4,0,0,1,0,1,-1,0,1,0,0,1,0,1,3,d
2038362,2,sou,che,16,13,0,0,1,0,5,-5,0,0,0,1,2,3,-1,0,a
2038362,2,wol,liv,15,6,0,0,1,1,4,-3,0,1,0,0,2,1,1,3,a
2038362,2,bur,lond,14,1,0,0,1,1,3,-2,0,1,0,0,5,0,5,3,d
2038362,2,mbl,kiev,7,5,1,0,0,3,2,1,3,1,0,0,1,0,1,3,h
2038362,2,wat,cry,11,8,0,0,1,0,1,-1,0,0,1,0,1,1,0,1,h
2038362,3,mre,mbl,5,1,1,1,0,4,3,1,4,2,0,0,7,4,3,6,a
2038362,3,wol,tot,15,6,0,0,2,2,6,-4,0,1,0,1,4,2,2,3,a
2038362,3,liv,west,2,11,2,0,0,4,2,2,6,0,2,0,2,2,0,2,d
2038362,3,lond,new,3,10,1,1,0,7,2,5,4,1,0,1,3,4,-1,3,h
2038362,3,bou,wat,4,8,1,1,0,5,2,3,4,1,0,1,2,1,1,3,h
2038362,3,che,bur,7,13,1,0,1,5,3,2,3,0,1,1,3,5,-2,1,d
2038362,3,cry,eve,14,12,0,1,1,1,3,-2,1,0,1,1,3,4,-1,1,a
2038362,3,kiev,sou,9,16,1,0,1,3,4,-1,3,0,0,2,0,8,-8,0,h
2038362,4,sou,mre,16,9,0,0,3,0,9,-9,0,1,1,1,5,5,0,4,a
2038362,4,new,che,12,7,1,0,2,4,7,-3,3,1,1,1,6,4,2,4,a
2038362,4,bur,kiev,13,6,0,2,1,4,6,-2,2,2,0,1,4,4,0,6,h
2038362,4,west,wol,11,15,0,3,0,4,4,0,3,0,0,3,4,9,-5,0,a
2038362,4,mbl,cry,1,14,3,0,0,9,5,4,9,0,1,2,3,7,-4,1,h
2038362,4,tot,lond,5,2,2,0,1,7,4,3,6,2,1,0,10,3,7,7,h
2038362,4,wat,liv,10,4,1,0,2,3,3,0,3,2,1,0,6,4,2,7,d
2038362,4,eve,bou,8,3,1,1,1,7,6,1,4,2,1,0,7,3,4,7,a
2038362,5,wol,wat,13,10,1,0,3,5,9,-4,3,1,1,2,4,4,0,4,a
2038362,5,liv,eve,4,11,2,2,0,7,5,2,8,1,1,2,9,9,0,4,d
2038362,5,west,tot,12,3,0,3,1,4,5,-1,3,3,0,1,11,5,6,9,h
2038362,5,bou,mbl,2,1,3,1,0,10,5,5,10,4,0,0,12,6,6,12,h
2038362,5,kiev,new,8,14,2,0,2,4,5,-1,6,1,0,3,4,8,-4,3,h
2038362,5,cry,sou,15,16,0,1,3,4,10,-6,1,0,0,4,0,10,-10,0,a
2038362,5,che,lond,6,5,2,1,1,7,4,3,7,2,1,1,11,7,4,7,d
2038362,5,mre,bur,7,9,2,1,1,6,5,1,7,1,2,1,5,6,-1,5,h
2038362,6,lond,kiev,7,6,2,2,1,12,8,4,8,3,0,2,7,7,0,9,h
2038362,6,eve,wol,11,13,1,2,2,9,9,0,5,1,0,4,6,11,-5,3,d
2038362,6,tot,che,4,8,3,0,2,11,6,5,9,2,2,1,8,5,3,8,d
2038362,6,new,mre,14,3,1,0,4,6,11,-5,3,3,1,1,9,5,4,10,a
2038362,6,sou,bou,15,1,1,0,4,3,10,-7,3,4,1,0,12,5,7,13,d
2038362,6,wat,west,9,10,2,1,2,6,5,1,7,1,3,1,5,5,0,6,h
2038362,6,bur,cry,12,16,1,2,2,5,9,-4,5,0,1,4,4,13,-9,1,a
2038362,6,mbl,liv,2,5,4,0,1,12,8,4,12,2,3,0,7,5,2,9,h
2038362,7,wat,tot,6,5,3,1,2,7,5,2,10,3,1,2,13,8,5,10,d
2038362,7,wol,mbl,13,1,1,1,4,6,11,-5,4,5,0,1,14,8,6,15,a
2038362,7,mre,lond,3,4,4,1,1,11,5,6,13,3,2,1,14,8,6,11,a
2038362,7,kiev,che,9,7,3,0,3,7,9,-2,9,2,3,1,10,7,3,9,a
2038362,7,liv,sou,8,15,2,3,1,7,7,0,9,1,1,4,3,10,-7,4,d
2038362,7,west,eve,11,10,1,3,2,5,6,-1,6,1,3,2,9,9,0,6,d
2038362,7,bou,bur,2,12,4,2,0,12,5,7,14,1,2,3,5,11,-6,5,h
2038362,7,cry,new,14,16,1,1,4,6,13,-7,4,1,0,5,6,13,-7,3,h
2038362,8,tot,kiev,6,9,3,2,2,14,9,5,11,3,0,4,7,10,-3,9,d
2038362,8,new,bou,16,2,1,0,6,8,18,-10,3,5,2,0,14,5,9,17,a
2038362,8,lond,cry,3,12,4,2,1,16,8,8,14,2,1,4,11,5,6,7,h
2038362,8,eve,wat,10,7,1,4,2,9,9,0,7,3,2,2,8,6,2,11,d
2038362,8,mbl,west,1,11,6,0,1,15,8,7,18,1,4,2,5,6,-1,7,d
2038362,8,bur,liv,14,8,1,2,4,5,13,-8,5,2,4,1,7,7,0,10,a
2038362,8,che,mre,5,4,3,3,1,11,7,4,12,4,1,2,11,7,4,13,h
2038362,8,sou,wol,13,15,1,2,4,3,10,-7,5,1,1,5,6,12,-6,4,a
2038362,9,west,sou,11,14,1,5,2,5,6,-1,8,1,2,5,3,11,-8,5,d
2038362,9,liv,new,6,16,3,4,1,9,8,1,13,1,0,7,8,21,-13,3,h
2038362,9,wat,mbl,8,2,3,3,2,8,6,2,12,6,1,1,15,8,7,19,d
2038362,9,eve,tot,10,7,1,5,2,9,9,0,8,3,3,2,15,10,5,12,a
2038362,9,mre,kiev,5,9,4,1,3,12,11,1,13,3,1,4,8,11,-3,10,h
2038362,9,wol,bur,12,15,2,1,5,7,12,-5,7,1,2,5,6,15,-9,5,h
2038362,9,cry,che,13,4,2,1,5,12,18,-6,7,4,3,1,15,8,7,15,a
2038362,9,bou,lond,1,3,6,2,0,17,5,12,20,5,2,1,19,9,10,17,d
2038362,10,kiev,cry,9,13,3,1,5,8,12,-4,10,2,1,6,13,21,-8,7,d
2038362,10,che,bou,4,1,5,3,1,18,9,9,18,6,3,0,18,6,12,21,h
2038362,10,mbl,eve,2,12,6,2,1,15,8,7,20,1,5,3,10,12,-2,8,a
2038362,10,bur,west,15,11,1,2,6,6,16,-10,5,1,6,2,6,7,-1,9,d
2038362,10,new,wol,16,10,1,0,8,8,23,-15,3,3,1,5,8,12,-4,10,a
2038362,10,tot,mre,7,6,4,3,2,18,11,7,15,5,1,3,13,11,2,16,h
2038362,10,sou,wat,14,8,1,3,5,4,12,-8,6,3,4,2,8,6,2,13,a
2038362,10,lond,liv,3,5,5,3,1,20,10,10,18,4,4,1,11,8,3,16,d
2038362,11,liv,che,6,1,4,5,1,12,9,3,17,6,3,1,21,9,12,21,d
2038362,11,wol,lond,9,4,4,1,5,10,13,-3,13,5,4,1,21,11,10,19,a
2038362,11,bou,kiev,2,11,6,3,1,18,9,9,21,3,2,5,9,13,-4,11,h
2038362,11,mbl,tot,3,5,6,2,2,17,11,6,20,5,3,2,21,12,9,18,h
2038362,11,wat,bur,7,15,4,4,2,9,6,3,16,1,3,6,8,18,-10,6,d
2038362,11,eve,sou,10,14,2,5,3,13,14,-1,11,1,3,6,4,13,-9,6,h
2038362,11,cry,mre,13,8,2,2,6,14,22,-8,8,5,1,4,14,14,0,16,h
2038362,11,west,new,12,16,1,7,2,8,9,-1,10,1,0,9,9,25,-16,3,a
2038362,12,mre,bou,8,1,5,1,5,14,16,-2,16,7,3,1,19,9,10,24,a
2038362,12,sou,mbl,15,2,1,3,7,5,16,-11,6,7,2,2,19,12,7,23,d
2038362,12,bur,eve,14,9,1,4,6,8,18,-10,7,3,5,3,16,15,1,14,h
2038362,12,che,wol,4,10,6,4,1,22,10,12,22,4,1,6,10,16,-6,13,h
2038362,12,kiev,liv,11,6,3,2,6,9,14,-5,11,4,6,1,13,10,3,18,d
2038362,12,lond,west,3,13,6,4,1,24,11,13,22,1,7,3,9,11,-2,10,d
2038362,12,tot,cry,5,12,5,3,3,22,14,8,18,3,2,6,16,22,-6,11,a
2038362,12,new,wat,16,7,2,0,9,11,26,-15,6,4,5,2,9,6,3,17,h
2038362,13,liv,mre,5,8,4,7,1,14,11,3,19,5,1,6,16,20,-4,16,d
2038362,13,eve,new,9,15,3,5,4,17,17,0,14,3,0,9,13,27,-14,9,d
2038362,13,west,che,13,2,1,8,9,10,12,-2,11,7,4,1,24,11,13,25,h
2038362,13,sou,tot,16,6,1,4,7,6,17,-11,7,5,3,4,22,15,7,18,d
2038362,13,bou,cry,1,10,8,3,1,23,11,12,27,4,2,6,17,22,-5,14,h
2038362,13,wat,lond,7,4,4,5,3,10,8,2,17,6,5,1,25,12,13,23,h
2038362,13,mbl,bur,3,14,7,3,2,20,13,7,24,2,4,6,10,19,-9,10,h
2038362,13,wol,kiev,11,12,4,1,7,11,18,-7,13,3,3,6,10,15,-5,12,d
2038362,14,che,wat,3,5,7,4,2,26,14,12,25,5,5,3,11,8,3,20,d
2038362,14,new,mbl,15,2,3,1,9,14,28,-14,10,8,3,2,21,13,8,27,a
2038362,14,mre,wol,8,12,5,2,6,17,21,-4,17,4,2,7,13,20,-7,14,h
2038362,14,tot,bou,7,1,5,4,4,23,16,7,19,9,3,1,24,11,13,30,h
2038362,14,bur,sou,14,16,2,4,7,10,20,-10,10,1,5,7,7,18,-11,8,h
2038362,14,lond,eve,4,9,6,5,2,25,13,12,23,3,6,4,18,18,0,15,d
2038362,14,cry,liv,11,6,4,2,7,17,23,-6,14,4,8,1,15,12,3,20,d
2038362,14,kiev,west,13,10,3,4,6,12,17,-5,13,2,8,3,13,14,-1,14,h
2038362,15,sou,new,16,15,1,5,8,7,21,-14,8,3,1,10,14,33,-19,10,h
2038362,15,wol,cry,13,11,4,2,8,16,24,-8,14,4,3,7,18,24,-6,15,h
2038362,15,mbl,lond,1,4,9,3,2,26,13,13,30,6,6,2,27,15,12,24,d
2038362,15,wat,kiev,6,10,5,6,3,11,8,3,21,4,4,6,17,18,-1,16,h
2038362,15,west,mre,12,8,2,8,4,14,19,-5,14,6,2,6,21,24,-3,20,a
2038362,15,liv,bou,7,2,4,9,1,16,13,3,21,9,3,2,26,13,13,30,h
2038362,15,bur,tot,14,5,3,4,7,13,20,-7,13,6,4,4,25,17,8,22,a
2038362,15,eve,che,9,3,3,7,4,20,20,0,16,7,5,2,26,14,12,26,d
2038362,16,sou,lond,15,4,2,5,8,11,22,-11,11,6,7,2,28,16,12,25,a
2038362,16,wat,mre,6,8,6,6,3,15,9,6,24,7,2,6,25,24,1,23,h
2038362,16,eve,kiev,9,11,3,8,4,23,23,0,17,4,4,7,18,22,-4,16,h
2038362,16,west,cry,13,12,2,8,5,14,23,-9,14,4,3,8,18,27,-9,15,h
2038362,16,bur,new,14,16,3,4,8,14,22,-8,13,3,1,11,15,37,-22,10,a
2038362,16,tot,liv,5,7,7,4,4,27,18,9,25,5,9,1,19,13,6,24,a
2038362,16,wol,bou,10,2,5,2,8,19,24,-5,17,9,3,3,25,16,9,30,a
2038362,16,mbl,che,1,3,9,4,2,27,14,13,31,7,6,2,29,17,12,27,d
2038362,17,bou,west,1,11,10,3,3,28,17,11,33,3,8,5,16,23,-7,17,h
2038362,17,new,tot,15,7,4,1,11,17,38,-21,13,7,4,5,28,20,8,25,a
2038362,17,mre,eve,8,9,7,2,7,26,27,-1,23,4,8,4,26,25,1,20,d
2038362,17,che,sou,4,16,7,7,2,31,19,12,28,2,5,9,11,24,-13,11,h
2038362,17,liv,wol,6,10,6,9,1,21,14,7,27,5,2,9,20,27,-7,17,d
2038362,17,lond,bur,3,14,7,7,2,30,16,14,28,3,4,9,15,24,-9,13,h
2038362,17,kiev,mbl,12,2,4,4,8,20,25,-5,16,9,5,2,29,16,13,32,h
2038362,17,cry,wat,13,5,4,3,9,18,29,-11,15,7,6,3,18,10,8,27,a
2038362,18,mbl,mre,2,8,9,5,3,30,20,10,32,7,3,7,26,27,-1,24,d
2038362,18,tot,wol,6,11,8,4,5,31,20,11,28,5,3,9,20,27,-7,18,a
2038362,18,west,liv,12,7,3,8,6,16,24,-8,17,6,10,1,21,14,7,28,a
2038362,18,new,lond,15,3,4,1,12,17,41,-24,13,8,7,2,31,16,15,31,a
2038362,18,wat,bou,5,1,8,6,3,20,10,10,30,11,3,3,29,17,12,36,a
2038362,18,bur,che,14,4,3,4,10,15,25,-10,13,8,7,2,35,20,15,31,a
2038362,18,eve,cry,9,13,4,9,4,26,25,1,21,4,3,10,18,31,-13,15,h
2038362,18,sou,kiev,16,10,2,5,10,12,28,-16,11,5,4,8,24,26,-2,19,h
2038362,19,mre,sou,8,14,7,4,7,28,29,-1,25,3,5,10,14,29,-15,14,h
2038362,19,che,new,3,16,9,7,2,37,21,16,34,4,1,13,17,43,-26,13,h
2038362,19,kiev,bur,11,15,5,4,9,25,28,-3,19,3,4,11,16,27,-11,13,a
2038362,19,wol,west,10,12,6,3,9,22,27,-5,21,3,8,7,16,27,-11,17,d
2038362,19,cry,mbl,13,4,4,3,11,18,33,-15,15,9,6,3,32,22,10,33,a
2038362,19,lond,tot,2,7,9,7,2,33,16,17,34,8,4,6,31,22,9,28,h
2038362,19,liv,wat,5,6,7,10,1,24,14,10,31,8,6,4,21,12,9,30,h
2038362,19,bou,eve,1,9,12,3,3,31,18,13,39,5,9,4,28,25,3,24,d
2038362,20,wat,wol,6,10,8,6,5,21,13,8,30,6,4,9,22,27,-5,22,h
2038362,20,eve,liv,9,5,5,10,4,29,26,3,25,8,10,1,25,14,11,34,d
2038362,20,tot,west,7,12,8,4,7,31,24,7,28,3,9,7,16,27,-11,18,h
2038362,20,mbl,bou,4,1,10,6,3,35,24,11,36,12,4,3,32,19,13,40,a
2038362,20,new,kiev,16,11,4,1,14,17,44,-27,13,5,4,10,25,29,-4,19,h
2038362,20,sou,cry,15,14,3,5,11,15,31,-16,14,4,3,12,20,36,-16,15,d
2038362,20,lond,che,2,3,10,7,2,35,16,19,37,10,7,2,38,21,17,37,h
2038362,20,bur,mre,13,8,4,4,11,17,27,-10,16,8,4,7,30,30,0,28,a
2038362,21,kiev,lond,11,2,5,4,11,27,32,-5,19,11,7,2,37,17,20,40,d
2038362,21,wol,eve,10,9,6,4,10,22,28,-6,22,5,11,4,30,27,3,26,h
2038362,21,che,tot,3,7,10,3,7,39,23,16,33,9,4,7,32,24,8,31,h
2038362,21,mre,new,8,15,9,4,7,32,31,1,31,5,1,14,20,46,-26,16,h
2038362,21,bou,sou,1,16,13,4,3,34,20,14,43,3,6,11,15,31,-16,15,h
2038362,21,west,wat,12,6,3,9,8,16,28,-12,18,9,6,5,22,13,9,33,d
2038362,21,cry,bur,14,13,4,4,12,20,36,-16,16,4,4,12,18,29,-11,16,h
2038362,21,liv,mbl,5,4,8,11,1,26,15,11,35,10,6,4,36,26,10,36,h
2038362,22,tot,wat,8,6,9,4,8,33,26,7,31,9,7,5,22,13,9,34,h
